assay_id,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,bao_id_mapped,suggested_mapping_correct
1889510,Kinomescan method,3-O-methyl-fluorescein,BAO:0000822,http://www.bioassayontology.org/bao#BAO_0000822,0.116,None,BAO_0000822,0
1889510,Kinomescan method,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.116,None,BAO_0000784,0
1889510,Kinomescan method,second messenger,BAO:0002756,http://www.bioassayontology.org/bao#BAO_0002756,0.114,None,BAO_0002756,0
1889510,Kinomescan method,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1889510,Kinomescan method,O-methyl-fluorescein phosphate,BAO:0000980,http://www.bioassayontology.org/bao#BAO_0000980,0.11,None,BAO_0000980,0
1889510,Kinomescan method,S-adenosyl methionine,BAO:0000754,http://www.bioassayontology.org/bao#BAO_0000754,0.107,None,BAO_0000754,0
1889510,Kinomescan method,3-O-methylfluorescein phosphate,BAO:0000823,http://www.bioassayontology.org/bao#BAO_0000823,0.105,None,BAO_0000823,0
1889510,Kinomescan method,ionomycin,BAO:0000763,http://www.bioassayontology.org/bao#BAO_0000763,0.103,None,BAO_0000763,0
1889510,Kinomescan method,flow cytometry,BAO:0000005,http://www.bioassayontology.org/bao#BAO_0000005,0.103,None,BAO_0000005,0
1889510,Kinomescan method,"1, 4 methyllumbelliferone",BAO:0000820,http://www.bioassayontology.org/bao#BAO_0000820,0.099,None,BAO_0000820,0
1889510,Kinomescan method,mass spectrometry,BAO:0000055,http://www.bioassayontology.org/bao#BAO_0000055,0.097,None,BAO_0000055,0
1889510,Kinomescan method,pharmacometrics,BAO:0010223,http://www.bioassayontology.org/bao#BAO_0010223,0.095,None,BAO_0010223,0
1889510,Kinomescan method,CYP time dependent inhibition kinact/KI assay,BAO:0010171,http://www.bioassayontology.org/bao#BAO_0010171,0.089,None,BAO_0010171,0
1889510,Kinomescan method,4 methylumbelliferyl-D-pyranoside,BAO:0000824,http://www.bioassayontology.org/bao#BAO_0000824,0.085,None,BAO_0000824,0
1889510,Kinomescan method,metabolic stability assay,BAO:0010095,http://www.bioassayontology.org/bao#BAO_0010095,0.083,None,BAO_0010095,0
1889510,Kinomescan method,Promega,BAO:0000303,http://www.bioassayontology.org/bao#BAO_0000303,0.081,None,BAO_0000303,0
1889510,Kinomescan method,drug metabolism assay,BAO:0010090,http://www.bioassayontology.org/bao#BAO_0010090,0.081,None,BAO_0010090,0
1889510,Kinomescan method,retinoic acid,BAO:0000769,http://www.bioassayontology.org/bao#BAO_0000769,0.078,None,BAO_0000769,0
1889510,Kinomescan method,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.076,None,GO_0005764,0
1889540,Kinomescan method,KINOMEScan assay,BAO:0003011,http://www.bioassayontology.org/bao#BAO_0003011,0.81,None,BAO_0003011,1
1889540,Kinomescan method,kinase active-site binding method,BAO:0003030,http://www.bioassayontology.org/bao#BAO_0003030,0.329,None,BAO_0003030,0
1889540,Kinomescan method,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.308,None,BAO_0002202,0
1889540,Kinomescan method,MES,BAO:0002720,http://www.bioassayontology.org/bao#BAO_0002720,0.291,None,BAO_0002720,0
1889540,Kinomescan method,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.257,None,BAO_0002740,0
1889540,Kinomescan method,M phase assessment method,BAO:0002741,http://www.bioassayontology.org/bao#BAO_0002741,0.254,None,BAO_0002741,0
1889540,Kinomescan method,Tecan,BAO:0000731,http://www.bioassayontology.org/bao#BAO_0000731,0.236,None,BAO_0000731,0
1889540,Kinomescan method,kinase,BAO:0000294,http://www.bioassayontology.org/bao#BAO_0000294,0.234,None,BAO_0000294,0
1889540,Kinomescan method,dna-coated bead based method,BAO:0002022,http://www.bioassayontology.org/bao#BAO_0002022,0.225,None,BAO_0002022,0
1889540,Kinomescan method,direct enzyme activity measurement method,BAO:0000139,http://www.bioassayontology.org/bao#BAO_0000139,0.218,None,BAO_0000139,0
1889540,Kinomescan method,luciferase enzyme activity measurement method,BAO:0002734,http://www.bioassayontology.org/bao#BAO_0002734,0.217,None,BAO_0002734,0
1889540,Kinomescan method,cytokine-specific antibody bead-based method,BAO:0000044,http://www.bioassayontology.org/bao#BAO_0000044,0.21,None,BAO_0000044,0
1889540,Kinomescan method,luciferin coupled enzyme activity measurement method,BAO:0002595,http://www.bioassayontology.org/bao#BAO_0002595,0.204,None,BAO_0002595,0
1889540,Kinomescan method,method development and validation,BAO:0010225,http://www.bioassayontology.org/bao#BAO_0010225,0.201,None,BAO_0010225,0
1889540,Kinomescan method,Cellomics ArrayScan,BAO:0002570,http://www.bioassayontology.org/bao#BAO_0002570,0.193,None,BAO_0002570,0
1889540,Kinomescan method,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.188,None,BAO_0002908,0
1889540,Kinomescan method,Meso Scale Discovery,BAO:0000966,http://www.bioassayontology.org/bao#BAO_0000966,0.174,None,BAO_0000966,0
1889540,Kinomescan method,CYP metabolite formation kinetics,BAO:0010125,http://www.bioassayontology.org/bao#BAO_0010125,0.171,None,BAO_0010125,0
1889540,Kinomescan method,UGT metabolite formation kinetics,BAO:0010130,http://www.bioassayontology.org/bao#BAO_0010130,0.168,None,BAO_0010130,0
1889540,Kinomescan method,kinase activity,GO:0016301,http://purl.obolibrary.org/obo/GO_0016301,0.165,None,GO_0016301,0
1889540,Kinomescan method,Ki,BAO:0000192,http://www.bioassayontology.org/bao#BAO_0000192,0.164,None,BAO_0000192,0
1889540,Kinomescan method,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.157,None,BAO_0010121,0
1889540,Kinomescan method,phosphoprotein-specific antibody-coated bead based method,BAO:0003025,http://www.bioassayontology.org/bao#BAO_0003025,0.154,None,BAO_0003025,0
1889540,Kinomescan method,Creatine kinase,BAO:0000779,http://www.bioassayontology.org/bao#BAO_0000779,0.151,None,BAO_0000779,0
1889540,Kinomescan method,7-amino-4-trifluoromethylcoumarin,BAO:0000840,http://www.bioassayontology.org/bao#BAO_0000840,0.139,None,BAO_0000840,0
1889540,Kinomescan method,viral genome replication,GO:0019079,http://purl.obolibrary.org/obo/GO_0019079,0.132,None,GO_0019079,0
1889540,Kinomescan method,cancer,DOID:162,http://purl.obolibrary.org/obo/DOID_162,0.129,None,DOID_162,0
1889540,Kinomescan method,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.123,None,BAO_0010034,0
1889540,Kinomescan method,Kinase NanoBRET Assay,BAO:0010069,http://www.bioassayontology.org/bao#BAO_0010069,0.121,None,BAO_0010069,0
1889540,Kinomescan method,7-amino-4-methylcoumarin,BAO:0000846,http://www.bioassayontology.org/bao#BAO_0000846,0.12,None,BAO_0000846,0
1889540,Kinomescan method,3-O-methyl-fluorescein,BAO:0000822,http://www.bioassayontology.org/bao#BAO_0000822,0.116,None,BAO_0000822,0
1889540,Kinomescan method,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.116,None,BAO_0000784,0
1889540,Kinomescan method,second messenger,BAO:0002756,http://www.bioassayontology.org/bao#BAO_0002756,0.114,None,BAO_0002756,0
1889540,Kinomescan method,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1889540,Kinomescan method,O-methyl-fluorescein phosphate,BAO:0000980,http://www.bioassayontology.org/bao#BAO_0000980,0.11,None,BAO_0000980,0
1889540,Kinomescan method,S-adenosyl methionine,BAO:0000754,http://www.bioassayontology.org/bao#BAO_0000754,0.107,None,BAO_0000754,0
1889540,Kinomescan method,3-O-methylfluorescein phosphate,BAO:0000823,http://www.bioassayontology.org/bao#BAO_0000823,0.105,None,BAO_0000823,0
1889540,Kinomescan method,ionomycin,BAO:0000763,http://www.bioassayontology.org/bao#BAO_0000763,0.103,None,BAO_0000763,0
1889540,Kinomescan method,flow cytometry,BAO:0000005,http://www.bioassayontology.org/bao#BAO_0000005,0.103,None,BAO_0000005,0
1889540,Kinomescan method,"1, 4 methyllumbelliferone",BAO:0000820,http://www.bioassayontology.org/bao#BAO_0000820,0.099,None,BAO_0000820,0
1889540,Kinomescan method,mass spectrometry,BAO:0000055,http://www.bioassayontology.org/bao#BAO_0000055,0.097,None,BAO_0000055,0
1889540,Kinomescan method,pharmacometrics,BAO:0010223,http://www.bioassayontology.org/bao#BAO_0010223,0.095,None,BAO_0010223,0
1889540,Kinomescan method,CYP time dependent inhibition kinact/KI assay,BAO:0010171,http://www.bioassayontology.org/bao#BAO_0010171,0.089,None,BAO_0010171,0
1889540,Kinomescan method,4 methylumbelliferyl-D-pyranoside,BAO:0000824,http://www.bioassayontology.org/bao#BAO_0000824,0.085,None,BAO_0000824,0
1889540,Kinomescan method,metabolic stability assay,BAO:0010095,http://www.bioassayontology.org/bao#BAO_0010095,0.083,None,BAO_0010095,0
1889540,Kinomescan method,Promega,BAO:0000303,http://www.bioassayontology.org/bao#BAO_0000303,0.081,None,BAO_0000303,0
1889540,Kinomescan method,drug metabolism assay,BAO:0010090,http://www.bioassayontology.org/bao#BAO_0010090,0.081,None,BAO_0010090,0
1889540,Kinomescan method,retinoic acid,BAO:0000769,http://www.bioassayontology.org/bao#BAO_0000769,0.078,None,BAO_0000769,0
1889540,Kinomescan method,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.076,None,GO_0005764,0
1833370,Kinomescan method,KINOMEScan assay,BAO:0003011,http://www.bioassayontology.org/bao#BAO_0003011,0.81,None,BAO_0003011,1
1833370,Kinomescan method,kinase active-site binding method,BAO:0003030,http://www.bioassayontology.org/bao#BAO_0003030,0.329,None,BAO_0003030,0
1833370,Kinomescan method,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.308,None,BAO_0002202,0
1833370,Kinomescan method,MES,BAO:0002720,http://www.bioassayontology.org/bao#BAO_0002720,0.291,None,BAO_0002720,0
1833370,Kinomescan method,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.257,None,BAO_0002740,0
1833370,Kinomescan method,M phase assessment method,BAO:0002741,http://www.bioassayontology.org/bao#BAO_0002741,0.254,None,BAO_0002741,0
1833370,Kinomescan method,Tecan,BAO:0000731,http://www.bioassayontology.org/bao#BAO_0000731,0.236,None,BAO_0000731,0
1833370,Kinomescan method,kinase,BAO:0000294,http://www.bioassayontology.org/bao#BAO_0000294,0.234,None,BAO_0000294,0
1833370,Kinomescan method,dna-coated bead based method,BAO:0002022,http://www.bioassayontology.org/bao#BAO_0002022,0.225,None,BAO_0002022,0
1833370,Kinomescan method,direct enzyme activity measurement method,BAO:0000139,http://www.bioassayontology.org/bao#BAO_0000139,0.218,None,BAO_0000139,0
1833370,Kinomescan method,luciferase enzyme activity measurement method,BAO:0002734,http://www.bioassayontology.org/bao#BAO_0002734,0.217,None,BAO_0002734,0
1833370,Kinomescan method,cytokine-specific antibody bead-based method,BAO:0000044,http://www.bioassayontology.org/bao#BAO_0000044,0.21,None,BAO_0000044,0
1833370,Kinomescan method,luciferin coupled enzyme activity measurement method,BAO:0002595,http://www.bioassayontology.org/bao#BAO_0002595,0.204,None,BAO_0002595,0
1833370,Kinomescan method,method development and validation,BAO:0010225,http://www.bioassayontology.org/bao#BAO_0010225,0.201,None,BAO_0010225,0
1833370,Kinomescan method,Cellomics ArrayScan,BAO:0002570,http://www.bioassayontology.org/bao#BAO_0002570,0.193,None,BAO_0002570,0
1833370,Kinomescan method,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.188,None,BAO_0002908,0
1833370,Kinomescan method,Meso Scale Discovery,BAO:0000966,http://www.bioassayontology.org/bao#BAO_0000966,0.174,None,BAO_0000966,0
1833370,Kinomescan method,CYP metabolite formation kinetics,BAO:0010125,http://www.bioassayontology.org/bao#BAO_0010125,0.171,None,BAO_0010125,0
1833370,Kinomescan method,UGT metabolite formation kinetics,BAO:0010130,http://www.bioassayontology.org/bao#BAO_0010130,0.168,None,BAO_0010130,0
1833370,Kinomescan method,kinase activity,GO:0016301,http://purl.obolibrary.org/obo/GO_0016301,0.165,None,GO_0016301,0
1833370,Kinomescan method,Ki,BAO:0000192,http://www.bioassayontology.org/bao#BAO_0000192,0.164,None,BAO_0000192,0
1833370,Kinomescan method,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.157,None,BAO_0010121,0
1833370,Kinomescan method,phosphoprotein-specific antibody-coated bead based method,BAO:0003025,http://www.bioassayontology.org/bao#BAO_0003025,0.154,None,BAO_0003025,0
1833370,Kinomescan method,Creatine kinase,BAO:0000779,http://www.bioassayontology.org/bao#BAO_0000779,0.151,None,BAO_0000779,0
1833370,Kinomescan method,7-amino-4-trifluoromethylcoumarin,BAO:0000840,http://www.bioassayontology.org/bao#BAO_0000840,0.139,None,BAO_0000840,0
1833370,Kinomescan method,viral genome replication,GO:0019079,http://purl.obolibrary.org/obo/GO_0019079,0.132,None,GO_0019079,0
1833370,Kinomescan method,cancer,DOID:162,http://purl.obolibrary.org/obo/DOID_162,0.129,None,DOID_162,0
1833370,Kinomescan method,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.123,None,BAO_0010034,0
1833370,Kinomescan method,Kinase NanoBRET Assay,BAO:0010069,http://www.bioassayontology.org/bao#BAO_0010069,0.121,None,BAO_0010069,0
1833370,Kinomescan method,7-amino-4-methylcoumarin,BAO:0000846,http://www.bioassayontology.org/bao#BAO_0000846,0.12,None,BAO_0000846,0
1833370,Kinomescan method,3-O-methyl-fluorescein,BAO:0000822,http://www.bioassayontology.org/bao#BAO_0000822,0.116,None,BAO_0000822,0
1833370,Kinomescan method,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.116,None,BAO_0000784,0
1833370,Kinomescan method,second messenger,BAO:0002756,http://www.bioassayontology.org/bao#BAO_0002756,0.114,None,BAO_0002756,0
1833370,Kinomescan method,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1833370,Kinomescan method,O-methyl-fluorescein phosphate,BAO:0000980,http://www.bioassayontology.org/bao#BAO_0000980,0.11,None,BAO_0000980,0
1833370,Kinomescan method,S-adenosyl methionine,BAO:0000754,http://www.bioassayontology.org/bao#BAO_0000754,0.107,None,BAO_0000754,0
1833370,Kinomescan method,3-O-methylfluorescein phosphate,BAO:0000823,http://www.bioassayontology.org/bao#BAO_0000823,0.105,None,BAO_0000823,0
1833370,Kinomescan method,ionomycin,BAO:0000763,http://www.bioassayontology.org/bao#BAO_0000763,0.103,None,BAO_0000763,0
1833370,Kinomescan method,flow cytometry,BAO:0000005,http://www.bioassayontology.org/bao#BAO_0000005,0.103,None,BAO_0000005,0
1833370,Kinomescan method,"1, 4 methyllumbelliferone",BAO:0000820,http://www.bioassayontology.org/bao#BAO_0000820,0.099,None,BAO_0000820,0
1833370,Kinomescan method,mass spectrometry,BAO:0000055,http://www.bioassayontology.org/bao#BAO_0000055,0.097,None,BAO_0000055,0
1833370,Kinomescan method,pharmacometrics,BAO:0010223,http://www.bioassayontology.org/bao#BAO_0010223,0.095,None,BAO_0010223,0
1833370,Kinomescan method,CYP time dependent inhibition kinact/KI assay,BAO:0010171,http://www.bioassayontology.org/bao#BAO_0010171,0.089,None,BAO_0010171,0
1833370,Kinomescan method,4 methylumbelliferyl-D-pyranoside,BAO:0000824,http://www.bioassayontology.org/bao#BAO_0000824,0.085,None,BAO_0000824,0
1833370,Kinomescan method,metabolic stability assay,BAO:0010095,http://www.bioassayontology.org/bao#BAO_0010095,0.083,None,BAO_0010095,0
1833370,Kinomescan method,Promega,BAO:0000303,http://www.bioassayontology.org/bao#BAO_0000303,0.081,None,BAO_0000303,0
1833370,Kinomescan method,drug metabolism assay,BAO:0010090,http://www.bioassayontology.org/bao#BAO_0010090,0.081,None,BAO_0010090,0
1833370,Kinomescan method,retinoic acid,BAO:0000769,http://www.bioassayontology.org/bao#BAO_0000769,0.078,None,BAO_0000769,0
1833370,Kinomescan method,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.076,None,GO_0005764,0
1833461,Kinomescan method,KINOMEScan assay,BAO:0003011,http://www.bioassayontology.org/bao#BAO_0003011,0.81,None,BAO_0003011,1
1833461,Kinomescan method,kinase active-site binding method,BAO:0003030,http://www.bioassayontology.org/bao#BAO_0003030,0.329,None,BAO_0003030,0
1833461,Kinomescan method,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.308,None,BAO_0002202,0
1833461,Kinomescan method,MES,BAO:0002720,http://www.bioassayontology.org/bao#BAO_0002720,0.291,None,BAO_0002720,0
1833461,Kinomescan method,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.257,None,BAO_0002740,0
1833461,Kinomescan method,M phase assessment method,BAO:0002741,http://www.bioassayontology.org/bao#BAO_0002741,0.254,None,BAO_0002741,0
1833461,Kinomescan method,Tecan,BAO:0000731,http://www.bioassayontology.org/bao#BAO_0000731,0.236,None,BAO_0000731,0
1833461,Kinomescan method,kinase,BAO:0000294,http://www.bioassayontology.org/bao#BAO_0000294,0.234,None,BAO_0000294,0
1833461,Kinomescan method,dna-coated bead based method,BAO:0002022,http://www.bioassayontology.org/bao#BAO_0002022,0.225,None,BAO_0002022,0
1833461,Kinomescan method,direct enzyme activity measurement method,BAO:0000139,http://www.bioassayontology.org/bao#BAO_0000139,0.218,None,BAO_0000139,0
1833461,Kinomescan method,luciferase enzyme activity measurement method,BAO:0002734,http://www.bioassayontology.org/bao#BAO_0002734,0.217,None,BAO_0002734,0
1833461,Kinomescan method,cytokine-specific antibody bead-based method,BAO:0000044,http://www.bioassayontology.org/bao#BAO_0000044,0.21,None,BAO_0000044,0
1833461,Kinomescan method,luciferin coupled enzyme activity measurement method,BAO:0002595,http://www.bioassayontology.org/bao#BAO_0002595,0.204,None,BAO_0002595,0
1833461,Kinomescan method,method development and validation,BAO:0010225,http://www.bioassayontology.org/bao#BAO_0010225,0.201,None,BAO_0010225,0
1833461,Kinomescan method,Cellomics ArrayScan,BAO:0002570,http://www.bioassayontology.org/bao#BAO_0002570,0.193,None,BAO_0002570,0
1833461,Kinomescan method,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.188,None,BAO_0002908,0
1833461,Kinomescan method,Meso Scale Discovery,BAO:0000966,http://www.bioassayontology.org/bao#BAO_0000966,0.174,None,BAO_0000966,0
1833461,Kinomescan method,CYP metabolite formation kinetics,BAO:0010125,http://www.bioassayontology.org/bao#BAO_0010125,0.171,None,BAO_0010125,0
1833461,Kinomescan method,UGT metabolite formation kinetics,BAO:0010130,http://www.bioassayontology.org/bao#BAO_0010130,0.168,None,BAO_0010130,0
